      Lon      Lat    Year   Stand   Patch     dep     fix    fert    flux   leach     NEE
   -71.25   -32.75    1980     134       3   -0.50   -1.56   -0.00   26.14    0.24   24.32
   -71.25   -32.75    1980     134       4   -0.50   -2.94   -0.00    4.37    0.06    0.99
   -71.25   -32.75    1980     140       0   -0.50   -2.87   -0.00    4.49    0.01    1.13
   -71.25   -32.75    1980     140       1   -0.50   -3.28   -0.00   39.33    0.29   35.84
   -71.25   -32.75    1980     140       2   -0.50   -1.84   -0.00    0.34    0.44   -1.56
   -71.25   -32.75    1980     140       3   -0.50   -1.01   -0.00    2.59    0.00    1.08
   -71.25   -32.75    1980     140       4   -0.50   -1.48   -0.00    7.33    0.00    5.35
   -71.25   -32.75    1980     160       0   -0.50   -1.38   -0.00    8.12    0.00    6.24
   -71.25   -32.75    1980     160       1   -0.50   -3.58   -0.00    3.59    0.03   -0.46
   -71.25   -32.75    1980     160       2   -0.50   -1.70   -0.00    7.82    0.00    5.62
   -71.25   -32.75    1980     160       3   -0.50   -3.16   -0.00    4.39    0.00    0.73
   -71.25   -32.75    1980     160       4   -0.50   -3.61   -0.00    4.20    0.03    0.11
   -71.25   -32.75    1981       0       0   -0.50   -1.47   -0.00    3.73    0.23    1.99
   -71.25   -32.75    1981       0       1   -0.50   -0.49   -0.00    4.50    0.13    3.63
   -71.25   -32.75    1981       0       2   -0.50   -1.02   -0.00    9.37    0.10    7.94
   -71.25   -32.75    1981       0       3   -0.50   -0.70   -0.00    0.69    1.16    0.65
   -71.25   -32.75    1981       0       4   -0.50   -0.81   -0.00    0.58    0.70   -0.03
   -71.25   -32.75    1981     110       0   -0.50   -2.95   -0.00    1.74    0.47   -1.24
   -71.25   -32.75    1981     110       1   -0.50   -2.72   -0.00    1.91    0.48   -0.83
   -71.25   -32.75    1981     110       2   -0.50   -1.71   -0.00    6.58    0.01    4.37
   -71.25   -32.75    1981     110       3   -0.50   -1.15   -0.00    8.99    0.01    7.35
   -71.25   -32.75    1981     110       4   -0.50   -2.69   -0.00    1.54    0.55   -1.09
   -71.25   -32.75    1981     131       0   -0.50   -2.99   -0.00    5.76    0.01    2.28
   -71.25   -32.75    1981     131       1   -0.50   -1.10   -0.00    6.61    0.01    5.02
   -71.25   -32.75    1981     131       2   -0.50   -2.82   -0.00    2.38    0.48   -0.47
   -71.25   -32.75    1981     131       3   -0.50   -3.17   -0.00    3.76    0.01    0.09
   -71.25   -32.75    1981     131       4   -0.50   -1.40   -0.00    6.25    0.01    4.36
   -71.25   -32.75    1981     132       0   -0.50   -3.19   -0.00    3.65    0.01   -0.04
   -71.25   -32.75    1981     132       1   -0.50   -0.62   -0.00    1.75    0.56    1.19
   -71.25   -32.75    1981     132       2   -0.50   -1.37   -0.00    3.55    0.01    1.68
   -71.25   -32.75    1981     132       3   -0.50   -3.13   -0.00    4.38    0.53    1.27
   -71.25   -32.75    1981     132       4   -0.50   -0.94   -0.00    8.38    0.01    6.94
   -71.25   -32.75    1981     133       0   -0.50   -3.17   -0.00    5.68    0.01    2.01
   -71.25   -32.75    1981     133       1   -0.50   -2.78   -0.00    4.29    0.60    1.61
   -71.25   -32.75    1981     133       2   -0.50   -1.46   -0.00    0.51    0.47   -0.98
   -71.25   -32.75    1981     133       3   -0.50   -3.05   -0.00    5.05    0.01    1.50
   -71.25   -32.75    1981     133       4   -0.50   -1.66   -0.00    3.07    0.01    0.91
   -71.25   -32.75    1981     134       0   -0.50   -3.10   -0.00    3.15    0.14   -0.30
   -71.25   -32.75    1981     134       1   -0.50   -1.35   -0.00   11.02    0.00    9.17
   -71.25   -32.75    1981     134       2   -0.50   -3.05   -0.00    1.18    0.49   -1.88
   -71.25   -32.75    1981     134       3   -0.50   -0.57   -0.00    0.92    1.08    0.93
   -71.25   -32.75    1981     134       4   -0.50   -2.52   -0.00    5.40    0.09    2.47
   -71.25   -32.75    1981     140       0   -0.50   -2.77   -0.00    4.61    0.02    1.35
   -71.25   -32.75    1981     140       1   -0.50   -0.40   -0.00    1.13    0.78    1.01
   -71.25   -32.75    1981     140       2   -0.50   -1.66   -0.00    0.34    0.47   -1.35
   -71.25   -32.75    1981     140       3   -0.50   -1.06   -0.00    2.79    0.01    1.24
   -71.25   -32.75    1981     140       4   -0.50   -1.27   -0.00    9.31    0.00    7.54
   -71.25   -32.75    1981     160       0   -0.50   -0.94   -0.00   33.14    0.01   31.70
   -71.25   -32.75    1981     160       1   -0.50   -3.31   -0.00    3.13    0.04   -0.65
   -71.25   -32.75    1981     160       2   -0.50   -1.34   -0.00    7.96    0.01    6.13
   -71.25   -32.75    1981     160       3   -0.50   -3.21   -0.00    4.53    0.01    0.83
   -71.25   -32.75    1981     160       4   -0.50   -3.38   -0.00    4.42    0.03    0.56
   -71.25   -32.75    1982       0       0   -0.51   -1.66   -0.00    3.18    0.05    1.06
   -71.25   -32.75    1982       0       1   -0.51   -0.79   -0.00    5.10    0.02    3.82
   -71.25   -32.75    1982       0       2   -0.51   -1.28   -0.00    7.52    0.01    5.75
   -71.25   -32.75    1982       0       3   -0.51   -0.95   -0.00    1.23    1.36    1.13
   -71.25   -32.75    1982       0       4   -0.51   -0.58   -0.00    0.69    0.57    0.17
   -71.25   -32.75    1982     110       0   -0.51   -2.82   -0.00    2.13    0.66   -0.53
   -71.25   -32.75    1982     110       1   -0.51   -2.32   -0.00    1.88    0.94   -0.00
   -71.25   -32.75    1982     110       2   -0.51   -1.32   -0.00    5.11    0.00    3.29
   -71.25   -32.75    1982     110       3   -0.51   -1.03   -0.00   40.79    0.00   39.25
   -71.25   -32.75    1982     110       4   -0.51   -2.47   -0.00    1.74    0.68   -0.56
   -71.25   -32.75    1982     131       0   -0.51   -2.58   -0.00    4.79    0.00    1.71
   -71.25   -32.75    1982     131       1   -0.51   -0.84   -0.00    7.13    0.00    5.79
   -71.25   -32.75    1982     131       2   -0.51   -2.57   -0.00    2.60    0.70    0.23
   -71.25   -32.75    1982     131       3   -0.51   -2.75   -0.00   27.06    0.00   23.80
   -71.25   -32.75    1982     131       4   -0.51   -1.37   -0.00    4.81    0.00    2.94
   -71.25   -32.75    1982     132       0   -0.51   -2.75   -0.00    2.95    0.00   -0.30
   -71.25   -32.75    1982     132       1   -0.51   -0.58   -0.00    5.74    0.66    5.31
   -71.25   -32.75    1982     132       2   -0.51   -0.85   -0.00    4.42    0.00    3.08
   -71.25   -32.75    1982     132       3   -0.51   -3.13   -0.00    3.65    0.84    0.86
   -71.25   -32.75    1982     132       4   -0.51   -0.93   -0.00    6.13    0.00    4.70
   -71.25   -32.75    1982     133       0   -0.51   -2.91   -0.00    4.11    0.00    0.70
   -71.25   -32.75    1982     133       1   -0.51   -2.48   -0.00    4.13    0.67    1.82
   -71.25   -32.75    1982     133       2   -0.51   -1.11   -0.00    0.55    0.63   -0.43
   -71.25   -32.75    1982     133       3   -0.51   -2.73   -0.00    4.95    0.00    1.72
   -71.25   -32.75    1982     133       4   -0.51   -0.77   -0.00    4.19    0.00    2.91
   -71.25   -32.75    1982     134       0   -0.51   -2.92   -0.00    2.99    0.04   -0.40
   -71.25   -32.75    1982     134       1   -0.51   -1.32   -0.00    8.99    0.00    7.16
   -71.25   -32.75    1982     134       2   -0.51   -2.93   -0.00    1.44    0.74   -1.25
   -71.25   -32.75    1982     134       3   -0.51   -0.67   -0.00    1.25    1.10    1.17
   -71.25   -32.75    1982     134       4   -0.51   -2.39   -0.00    4.45    0.02    1.59
   -71.25   -32.75    1982     140       0   -0.51   -2.40   -0.00    4.00    0.00    1.10
   -71.25   -32.75    1982     140       1   -0.51   -0.52   -0.00    0.76    0.97    0.70
   -71.25   -32.75    1982     140       2   -0.51   -0.81   -0.00    0.39    0.66   -0.27
   -71.25   -32.75    1982     140       3   -0.51   -1.35   -0.00    3.15    0.00    1.30
   -71.25   -32.75    1982     140       4   -0.51   -1.19   -0.00    7.69    0.00    6.00
   -71.25   -32.75    1982     160       0   -0.51   -0.68   -0.00    1.05    0.00   -0.14
   -71.25   -32.75    1982     160       1   -0.51   -2.99   -0.00    3.81    0.01    0.32
   -71.25   -32.75    1982     160       2   -0.51   -1.10   -0.00    5.19    0.00    3.59
   -71.25   -32.75    1982     160       3   -0.51   -3.10   -0.00    3.53    0.00   -0.08
   -71.25   -32.75    1982     160       4   -0.51   -3.29   -0.00   34.48    0.01   30.70
   -71.25   -32.75    1983       0       0   -0.51   -0.65   -0.00    2.17    0.45    1.47
   -71.25   -32.75    1983       0       1   -0.51   -0.98   -0.00    5.62    0.03    4.16
   -71.25   -32.75    1983       0       2   -0.51   -0.99   -0.00    6.64    0.03    5.18
   -71.25   -32.75    1983       0       3   -0.51   -1.25   -0.00    0.77    1.04    0.04
   -71.25   -32.75    1983       0       4   -0.51   -0.75   -0.00    0.71    0.71    0.16
   -71.25   -32.75    1983     110       0   -0.51   -3.02   -0.00    1.38    0.68   -1.46
   -71.25   -32.75    1983     110       1   -0.51   -2.95   -0.00    1.33    0.64   -1.48
   -71.25   -32.75    1983     110       2   -0.51   -1.56   -0.00    4.21    0.00    2.15
   -71.25   -32.75    1983     110       3   -0.51   -0.68   -0.00    2.05    0.00    0.87
   -71.25   -32.75    1983     110       4   -0.51   -2.91   -0.00    1.23    0.57   -1.62
   -71.25   -32.75    1983     131       0   -0.51   -2.52   -0.00    3.83    0.00    0.81
   -71.25   -32.75    1983     131       1   -0.51   -1.20   -0.00   22.45    0.00   20.75
   -71.25   -32.75    1983     131       2   -0.51   -3.00   -0.00    1.67    0.69   -1.15
   -71.25   -32.75    1983     131       3   -0.51   -2.40   -0.00    1.21    0.00   -1.69
   -71.25   -32.75    1983     131       4   -0.51   -1.73   -0.00    3.86    0.01    1.63
   -71.25   -32.75    1983     132       0   -0.51   -3.02   -0.00   17.84    0.00   14.31
   -71.25   -32.75    1983     132       1   -0.51   -1.05   -0.00    1.68    0.72    0.85
   -71.25   -32.75    1983     132       2   -0.51   -1.30   -0.00    3.29    0.01    1.49
   -71.25   -32.75    1983     132       3   -0.51   -3.17   -0.00    3.36    0.66    0.34
   -71.25   -32.75    1983     132       4   -0.51   -0.96   -0.00    4.75    0.00    3.29
   -71.25   -32.75    1983     133       0   -0.51   -2.33   -0.00    3.26    0.00    0.42
   -71.25   -32.75    1983     133       1   -0.51   -3.03   -0.00    3.75    0.58    0.80
   -71.25   -32.75    1983     133       2   -0.51   -1.70   -0.00    0.51    0.54   -1.14
   -71.25   -32.75    1983     133       3   -0.51   -2.83   -0.00    3.85    0.00    0.52
   -71.25   -32.75    1983     133       4   -0.51   -1.39   -0.00    3.38    0.01    1.49
   -71.25   -32.75    1983     134       0   -0.51   -3.22   -0.00    2.16    0.08   -1.48
   -71.25   -32.75    1983     134       1   -0.51   -1.22   -0.00    8.37    0.00    6.64
   -71.25   -32.75    1983     134       2   -0.51   -3.12   -0.00    1.09    0.61   -1.92
   -71.25   -32.75    1983     134       3   -0.51   -1.11   -0.00    0.78    0.86    0.03
   -71.25   -32.75    1983     134       4   -0.51   -2.69   -0.00    2.67    0.05   -0.48
   -71.25   -32.75    1983     140       0   -0.51   -3.09   -0.00    3.05    0.01   -0.53
   -71.25   -32.75    1983     140       1   -0.51   -0.70   -0.00    0.53    0.71    0.03
   -71.25   -32.75    1983     140       2   -0.51   -1.02   -0.00    0.42    0.54   -0.57
   -71.25   -32.75    1983     140       3   -0.51   -1.85   -0.00    2.79    0.01    0.44
   -71.25   -32.75    1983     140       4   -0.51   -0.86   -0.00   29.42    0.00   28.05
   -71.25   -32.75    1983     160       0   -0.51   -3.05   -0.00    1.24    0.00   -2.31
   -71.25   -32.75    1983     160       1   -0.51   -3.23   -0.00    2.52    0.02   -1.20
   -71.25   -32.75    1983     160       2   -0.51   -2.35   -0.00    4.49    0.00    1.63
   -71.25   -32.75    1983     160       3   -0.51   -2.75   -0.00    2.93    0.00   -0.33
   -71.25   -32.75    1983     160       4   -0.51   -2.88   -0.00    1.31    0.04   -2.04
   -71.25   -32.75    1984       0       0   -0.51   -0.89   -0.00    2.66    0.89    2.15
   -71.25   -32.75    1984       0       1   -0.51   -1.51   -0.00    5.70    0.13    3.81
   -71.25   -32.75    1984       0       2   -0.51   -1.12   -0.00    6.03    0.17    4.58
   -71.25   -32.75    1984       0       3   -0.51   -1.45   -0.00    0.69    1.21   -0.06
   -71.25   -32.75    1984       0       4   -0.51   -0.93   -0.00    0.62    1.00    0.18
   -71.25   -32.75    1984     110       0   -0.51   -3.40   -0.00    1.72    0.84   -1.34
   -71.25   -32.75    1984     110       1   -0.51   -3.29   -0.00    1.53    0.81   -1.45
   -71.25   -32.75    1984     110       2   -0.51   -1.88   -0.00   22.46    0.01   20.09
   -71.25   -32.75    1984     110       3   -0.51   -1.63   -0.00    2.76    0.05    0.67
   -71.25   -32.75    1984     110       4   -0.51   -3.20   -0.00    1.58    0.79   -1.33
   -71.25   -32.75    1984     131       0   -0.51   -2.57   -0.00   28.86    0.01   25.80
   -71.25   -32.75    1984     131       1   -0.51   -0.60   -0.00    3.45    0.02    2.36
   -71.25   -32.75    1984     131       2   -0.51   -3.38   -0.00    2.00    0.83   -1.05
   -71.25   -32.75    1984     131       3   -0.51   -3.18   -0.00    1.56    0.06   -2.06
   -71.25   -32.75    1984     131       4   -0.51   -2.27   -0.00    4.14    0.04    1.40
   -71.25   -32.75    1984     132       0   -0.51   -0.33   -0.00    1.46    0.05    0.68
   -71.25   -32.75    1984     132       1   -0.51   -1.18   -0.00    3.54    0.77    2.63
   -71.25   -32.75    1984     132       2   -0.51   -1.73   -0.00    4.25    0.03    2.05
   -71.25   -32.75    1984     132       3   -0.51   -3.42   -0.00    4.00    0.78    0.85
   -71.25   -32.75    1984     132       4   -0.51   -1.07   -0.00    5.06    0.02    3.50
   -71.25   -32.75    1984     133       0   -0.51   -2.70   -0.00   41.70    0.01   38.51
   -71.25   -32.75    1984     133       1   -0.51   -3.29   -0.00    4.59    0.74    1.52
   -71.25   -32.75    1984     133       2   -0.51   -1.47   -0.00    0.61    0.72   -0.64
   -71.25   -32.75    1984     133       3   -0.51   -2.96   -0.00    3.79    0.01    0.33
   -71.25   -32.75    1984     133       4   -0.51   -1.97   -0.00    3.69    0.05    1.27
   -71.25   -32.75    1984     134       0   -0.51   -3.61   -0.00    2.64    0.20   -1.28
   -71.25   -32.75    1984     134       1   -0.51   -1.22   -0.00    7.01    0.01    5.29
   -71.25   -32.75    1984     134       2   -0.51   -3.41   -0.00    1.35    0.86   -1.71
   -71.25   -32.75    1984     134       3   -0.51   -1.31   -0.00    0.74    0.97   -0.10
   -71.25   -32.75    1984     134       4   -0.51   -3.42   -0.00    3.37    0.16   -0.39
   -71.25   -32.75    1984     140       0   -0.51   -3.57   -0.00    3.68    0.06   -0.35
   -71.25   -32.75    1984     140       1   -0.51   -0.65   -0.00    0.48    0.91    0.24
   -71.25   -32.75    1984     140       2   -0.51   -0.88   -0.00    0.43    0.59   -0.37
   -71.25   -32.75    1984     140       3   -0.51   -2.49   -0.00   13.38    0.07   10.46
   -71.25   -32.75    1984     140       4   -0.51   -0.57   -0.00    3.09    0.03    2.04
   -71.25   -32.75    1984     160       0   -0.51   -0.97   -0.00    6.19    0.02    4.73
   -71.25   -32.75    1984     160       1   -0.51   -3.77   -0.00    2.97    0.12   -1.19
   -71.25   -32.75    1984     160       2   -0.51   -1.79   -0.00   47.51    0.02   45.24
   -71.25   -32.75    1984     160       3   -0.51   -3.27   -0.00    2.77    0.03   -0.98
   -71.25   -32.75    1984     160       4   -0.51   -0.38   -0.00    1.58    0.12    0.82
   -71.25   -32.75    1985       0       0   -0.51   -0.73   -0.00    1.31    0.35    0.43
   -71.25   -32.75    1985       0       1   -0.51   -1.06   -0.00    3.69    0.00    2.12
   -71.25   -32.75    1985       0       2   -0.51   -0.97   -0.00    3.63    0.00    2.15
   -71.25   -32.75    1985       0       3   -0.51   -1.91   -0.00    5.74    1.06    4.37
   -71.25   -32.75    1985       0       4   -0.51   -0.74   -0.00    0.64    0.57   -0.04
   -71.25   -32.75    1985     110       0   -0.51   -3.31   -0.00    1.17    0.62   -2.02
   -71.25   -32.75    1985     110       1   -0.51   -3.22   -0.00    1.12    0.68   -1.92
   -71.25   -32.75    1985     110       2   -0.51   -2.01   -0.00    1.59    0.00   -0.92
   -71.25   -32.75    1985     110       3   -0.51   -2.06   -0.00    1.50    0.01   -1.06
   -71.25   -32.75    1985     110       4   -0.51   -3.03   -0.00    1.14    0.87   -1.53
   -71.25   -32.75    1985     131       0   -0.51   -1.87   -0.00    1.24    0.00   -1.14
   -71.25   -32.75    1985     131       1   -0.51   -0.76   -0.00    2.46    0.00    1.19
   -71.25   -32.75    1985     131       2   -0.51   -3.29   -0.00    1.30    0.60   -1.90
   -71.25   -32.75    1985     131       3   -0.51   -3.11   -0.00    0.96    0.01   -2.65
   -71.25   -32.75    1985     131       4   -0.51   -2.29   -0.00    2.06    0.01   -0.73
   -71.25   -32.75    1985     132       0   -0.51   -0.47   -0.00    1.16    0.01    0.20
   -71.25   -32.75    1985     132       1   -0.51   -1.60   -0.00    3.76    0.67    2.32
   -71.25   -32.75    1985     132       2   -0.51   -2.00   -0.00    2.21    0.00   -0.30
   -71.25   -32.75    1985     132       3   -0.51   -3.45   -0.00    2.43    0.70   -0.83
   -71.25   -32.75    1985     132       4   -0.51   -1.35   -0.00    2.24    0.00    0.38
   -71.25   -32.75    1985     133       0   -0.51   -0.34   -0.00    1.15    0.00    0.30
   -71.25   -32.75    1985     133       1   -0.51   -3.49   -0.00   10.51    0.71    7.22
   -71.25   -32.75    1985     133       2   -0.51   -1.49   -0.00    0.57    0.66   -0.77
   -71.25   -32.75    1985     133       3   -0.51   -2.43   -0.00    1.75    0.00   -1.18
   -71.25   -32.75    1985     133       4   -0.51   -2.40   -0.00    2.03    0.01   -0.87
   -71.25   -32.75    1985     134       0   -0.51   -3.57   -0.00    1.50    0.03   -2.54
   -71.25   -32.75    1985     134       1   -0.51   -1.15   -0.00    4.73    0.00    3.08
   -71.25   -32.75    1985     134       2   -0.51   -0.47   -0.00    0.99    1.14    1.15
   -71.25   -32.75    1985     134       3   -0.51   -3.40   -0.00    0.90    0.97   -2.03
   -71.25   -32.75    1985     134       4   -0.51   -3.43   -0.00   20.60    0.02   16.69
   -71.25   -32.75    1985     140       0   -0.51   -3.46   -0.00    1.73    0.01   -2.23
   -71.25   -32.75    1985     140       1   -0.51   -0.63   -0.00    0.51    0.83    0.20
   -71.25   -32.75    1985     140       2   -0.51   -0.87   -0.00    1.28    0.44    0.34
   -71.25   -32.75    1985     140       3   -0.51   -2.33   -0.00    1.49    0.01   -1.35
   -71.25   -32.75    1985     140       4   -0.51   -1.00   -0.00    2.17    0.00    0.67
   -71.25   -32.75    1985     160       0   -0.51   -1.11   -0.00    3.29    0.00    1.67
   -71.25   -32.75    1985     160       1   -0.51   -3.73   -0.00    1.48    0.01   -2.75
   -71.25   -32.75    1985     160       2   -0.51   -1.17   -0.00    1.44    0.00   -0.24
   -71.25   -32.75    1985     160       3   -0.51   -3.37   -0.00    1.57    0.00   -2.32
   -71.25   -32.75    1985     160       4   -0.51   -0.49   -0.00    0.97    0.05    0.03
   -71.25   -32.75    1986       0       0   -0.51   -0.64   -0.00    1.82    0.18    0.85
   -71.25   -32.75    1986       0       1   -0.51   -1.49   -0.00    7.05    0.02    5.07
   -71.25   -32.75    1986       0       2   -0.51   -1.51   -0.00    5.87    0.02    3.87
   -71.25   -32.75    1986       0       3   -0.51   -1.86   -0.00    9.21    0.60    7.45
   -71.25   -32.75    1986       0       4   -0.51   -0.69   -0.00    0.64    0.37   -0.18
   -71.25   -32.75    1986     110       0   -0.51   -3.10   -0.00    1.52    0.45   -1.64
   -71.25   -32.75    1986     110       1   -0.51   -3.03   -0.00    1.45    0.47   -1.61
   -71.25   -32.75    1986     110       2   -0.51   -2.63   -0.00    2.39    0.01   -0.74
   -71.25   -32.75    1986     110       3   -0.51   -2.45   -0.00    1.89    0.03   -1.03
   -71.25   -32.75    1986     110       4   -0.51   -2.93   -0.00    1.43    0.57   -1.44
   -71.25   -32.75    1986     131       0   -0.51   -2.71   -0.00    1.64    0.02   -1.57
   -71.25   -32.75    1986     131       1   -0.51   -1.04   -0.00    5.17    0.00    3.62
   -71.25   -32.75    1986     131       2   -0.51   -3.08   -0.00    1.69    0.44   -1.46
   -71.25   -32.75    1986     131       3   -0.51   -3.00   -0.00    1.19    0.05   -2.27
   -71.25   -32.75    1986     131       4   -0.51   -2.62   -0.00   33.82    0.03   30.72
   -71.25   -32.75    1986     132       0   -0.51   -0.45   -0.00    1.11    0.04    0.19
   -71.25   -32.75    1986     132       1   -0.51   -1.46   -0.00    7.02    0.34    5.39
   -71.25   -32.75    1986     132       2   -0.51   -2.10   -0.00    3.49    0.01    0.90
   -71.25   -32.75    1986     132       3   -0.51   -3.32   -0.00    5.71    0.44    2.32
   -71.25   -32.75    1986     132       4   -0.51   -1.64   -0.00    3.41    0.01    1.26
   -71.25   -32.75    1986     133       0   -0.51   -0.50   -0.00    1.59    0.01    0.60
   -71.25   -32.75    1986     133       1   -0.51   -3.01   -0.00    2.75    0.68   -0.10
   -71.25   -32.75    1986     133       2   -0.51   -1.51   -0.00    0.73    0.45   -0.84
   -71.25   -32.75    1986     133       3   -0.51   -3.22   -0.00    2.96    0.00   -0.78
   -71.25   -32.75    1986     133       4   -0.51   -2.67   -0.00    3.05    0.03   -0.11
   -71.25   -32.75    1986     134       0   -0.51   -3.35   -0.00    2.09    0.07   -1.69
   -71.25   -32.75    1986     134       1   -0.51   -1.54   -0.00    8.20    0.00    6.15
   -71.25   -32.75    1986     134       2   -0.51   -0.68   -0.00    1.17    0.68    0.67
   -71.25   -32.75    1986     134       3   -0.51   -1.70   -0.00    0.94    0.50   -0.77
   -71.25   -32.75    1986     134       4   -0.51   -2.91   -0.00    1.52    0.07   -1.83
   -71.25   -32.75    1986     140       0   -0.51   -3.50   -0.00    2.61    0.02   -1.37
   -71.25   -32.75    1986     140       1   -0.51   -0.58   -0.00    0.98    0.78    0.67
   -71.25   -32.75    1986     140       2   -0.51   -1.26   -0.00    2.21    0.17    0.61
   -71.25   -32.75    1986     140       3   -0.51   -2.64   -0.00    2.16    0.06   -0.93
   -71.25   -32.75    1986     140       4   -0.51   -1.47   -0.00    2.89    0.01    0.91
   -71.25   -32.75    1986     160       0   -0.51   -1.55   -0.00    5.30    0.00    3.25
   -71.25   -32.75    1986     160       1   -0.51   -3.52   -0.00    2.11    0.04   -1.88
   -71.25   -32.75    1986     160       2   -0.51   -2.15   -0.00    2.55    0.00   -0.10
   -71.25   -32.75    1986     160       3   -0.51   -3.29   -0.00    2.56    0.00   -1.24
   -71.25   -32.75    1986     160       4   -0.51   -0.54   -0.00    1.19    0.08    0.21
   -71.25   -32.75    1987       0       0   -0.51   -0.68   -0.00    1.30    0.48    0.59
   -71.25   -32.75    1987       0       1   -0.51   -1.00   -0.00    5.17    0.05    3.70
   -71.25   -32.75    1987       0       2   -0.51   -1.38   -0.00    4.30    0.06    2.46
   -71.25   -32.75    1987       0       3   -0.51   -1.40   -0.00    0.99    0.45   -0.47
   -71.25   -32.75    1987       0       4   -0.51   -0.69   -0.00    0.69    0.46   -0.06
   -71.25   -32.75    1987     110       0   -0.51   -3.08   -0.00    1.05    0.61   -1.94
   -71.25   -32.75    1987     110       1   -0.51   -3.22   -0.00    1.09    0.46   -2.18
   -71.25   -32.75    1987     110       2   -0.51   -3.12   -0.00    1.68    0.02   -1.93
   -71.25   -32.75    1987     110       3   -0.51   -2.90   -0.00    1.50    0.07   -1.84
   -71.25   -32.75    1987     110       4   -0.51   -3.15   -0.00    0.99    0.48   -2.20
   -71.25   -32.75    1987     131       0   -0.51   -3.18   -0.00    1.03    0.04   -2.62
   -71.25   -32.75    1987     131       1   -0.51   -1.40   -0.00    5.08    0.00    3.18
   -71.25   -32.75    1987     131       2   -0.51   -3.25   -0.00    1.23    0.44   -2.09
   -71.25   -32.75    1987     131       3   -0.51   -3.21   -0.00    0.89    0.08   -2.75
   -71.25   -32.75    1987     131       4   -0.51   -2.44   -0.00    1.32    0.07   -1.56
   -71.25   -32.75    1987     132       0   -0.51   -0.59   -0.00    0.88    0.08   -0.15
   -71.25   -32.75    1987     132       1   -0.51   -1.28   -0.00    5.74    0.22    4.17
   -71.25   -32.75    1987     132       2   -0.51   -2.27   -0.00    2.37    0.02   -0.39
   -71.25   -32.75    1987     132       3   -0.51   -3.41   -0.00    3.65    0.32    0.04
   -71.25   -32.75    1987     132       4   -0.51   -1.87   -0.00    2.15    0.02   -0.21
   -71.25   -32.75    1987     133       0   -0.51   -0.50   -0.00    0.94    0.02   -0.06
   -71.25   -32.75    1987     133       1   -0.51   -2.93   -0.00    6.78    0.61    3.95
   -71.25   -32.75    1987     133       2   -0.51   -1.29   -0.00    0.65    0.40   -0.75
   -71.25   -32.75    1987     133       3   -0.51   -3.02   -0.00    1.84    0.00   -1.69
   -71.25   -32.75    1987     133       4   -0.51   -2.81   -0.00    2.06    0.04   -1.23
   -71.25   -32.75    1987     134       0   -0.51   -3.37   -0.00    1.42    0.11   -2.36
   -71.25   -32.75    1987     134       1   -0.51   -1.19   -0.00   27.30    0.00   25.60
   -71.25   -32.75    1987     134       2   -0.51   -0.86   -0.00    0.80    0.52   -0.06
   -71.25   -32.75    1987     134       3   -0.51   -1.03   -0.00   16.10    0.34   14.91
   -71.25   -32.75    1987     134       4   -0.51   -3.22   -0.00    1.18    0.12   -2.43
   -71.25   -32.75    1987     140       0   -0.51   -3.66   -0.00    1.62    0.06   -2.49
   -71.25   -32.75    1987     140       1   -0.51   -0.74   -0.00    0.81    0.67    0.23
   -71.25   -32.75    1987     140       2   -0.51   -0.08   -0.00    1.02    1.52    1.95
   -71.25   -32.75    1987     140       3   -0.51   -2.84   -0.00    1.41    0.12   -1.83
   -71.25   -32.75    1987     140       4   -0.51   -1.76   -0.00    2.12    0.02   -0.14
   -71.25   -32.75    1987     160       0   -0.51   -1.31   -0.00    3.93    0.00    2.12
   -71.25   -32.75    1987     160       1   -0.51   -3.63   -0.00    1.45    0.12   -2.57
   -71.25   -32.75    1987     160       2   -0.51   -3.36   -0.00    2.17    0.00   -1.70
   -71.25   -32.75    1987     160       3   -0.51   -3.32   -0.00   43.34    0.01   39.51
   -71.25   -32.75    1987     160       4   -0.51   -0.61   -0.00    0.89    0.09   -0.14
   -71.25   -32.75    1988       0       0   -0.51   -0.57   -0.00    3.14    0.00    2.06
   -71.25   -32.75    1988       0       1   -0.51   -1.15   -0.00   30.23    0.00   28.57
   -71.25   -32.75    1988       0       2   -0.51   -1.17   -0.00   13.34    0.00   11.65
   -71.25   -32.75    1988       0       3   -0.51   -1.26   -0.00   31.33    0.00   29.56
   -71.25   -32.75    1988       0       4   -0.51   -0.56   -0.00    0.67    0.00   -0.40
   -71.25   -32.75    1988     110       0   -0.51   -0.41   -0.00    1.52    0.11    0.70
   -71.25   -32.75    1988     110       1   -0.51   -2.48   -0.00    1.67    0.04   -1.28
   -71.25   -32.75    1988     110       2   -0.51   -2.86   -0.00   33.08    0.00   29.71
   -71.25   -32.75    1988     110       3   -0.51   -0.00   -0.00    1.27    0.00    0.75
   -71.25   -32.75    1988     110       4   -0.51   -0.37   -0.00    1.47    0.15    0.74
   -71.25   -32.75    1988     131       0   -0.51   -2.82   -0.00    2.36    0.00   -0.97
   -71.25   -32.75    1988     131       1   -0.51   -1.24   -0.00   13.51    0.00   11.76
   -71.25   -32.75    1988     131       2   -0.51   -2.52   -0.00    2.15    0.00   -0.88
   -71.25   -32.75    1988     131       3   -0.51   -0.43   -0.00    1.43    0.00    0.49
   -71.25   -32.75    1988     131       4   -0.51   -2.39   -0.00   26.03    0.00   23.12
