      Lon      Lat    Year   Stand   Patch     TeBE_tm    TeBE_itm  TeBE_itscl     TeBS_tm    TeBS_itm       TeE_s       TeR_s        TeNE     BBS_itm     BBE_itm        BE_s         C3G
   -71.25   -32.75    1955     110       4        3.76        0.00        0.00        5.19        5.20        1.00        1.15        3.76        0.00        0.00        0.50        0.00
   -71.25   -32.75    1955     131       0        3.37        3.40        0.00        5.38        0.00        0.74        0.81        0.00        5.39        0.00        0.49        0.00
   -71.25   -32.75    1955     131       1        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1955     131       2        0.00        0.00        0.00        0.00        0.00        0.65        0.72        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1955     131       3        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1955     131       4        0.00        0.00        0.00        0.00        0.00        0.00        1.66        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1955     132       0        0.00        0.00        0.00        0.00        0.00        1.38        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1955     132       1        0.00        0.00        0.00        5.37        0.00        0.83        0.94        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1955     132       2        3.98        0.00        0.00        0.00        0.00        1.05        1.23        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1955     132       3        4.00        0.00        0.00        0.00        0.00        1.07        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1955     132       4        3.44        0.00        0.00        4.78        0.00        0.65        0.73        0.00        4.78        0.00        0.00        0.00
   -71.25   -32.75    1955     133       0        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1955     133       1        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1955     133       2        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1955     133       3        0.00        0.00        0.00        0.00        0.00        1.57        1.82        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1955     133       4        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1955     134       0        0.00        0.00        0.00        5.08        5.09        0.88        1.01        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1955     134       1        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1955     134       2        3.71        0.00        0.00        5.52        5.52        0.74        0.81        3.79        5.53        0.00        0.55        0.00
   -71.25   -32.75    1955     134       3        0.00        0.00        0.00        5.14        0.00        0.84        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1955     134       4        0.00        0.00        0.00        4.50        0.00        0.62        0.69        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1955     140       0        3.42        0.00        0.00        6.92        6.93        0.85        0.95        0.00        6.81        0.00        0.46        0.00
   -71.25   -32.75    1955     140       1        3.42        3.46        0.00        5.80        5.81        0.70        0.76        3.52        5.79        0.00        0.44        0.00
   -71.25   -32.75    1955     140       2        0.00        0.00        0.00        6.61        0.00        0.86        0.99        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1955     140       3        3.99        0.00        0.00        7.43        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1955     140       4        0.00        0.00        0.00        5.09        0.00        0.66        0.74        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1955     160       0        0.00        0.00        0.00        9.45        0.00        0.00        0.00        0.00        9.13        0.00        0.00        0.00
   -71.25   -32.75    1955     160       1        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1955     160       2        0.00        0.00        0.00       11.72        0.00        0.00        0.00        0.00        0.00        0.00        0.00        0.00
   -71.25   -32.75    1955     160       3        3.94        3.97        0.00        6.14        6.15        0.67        0.72        4.00        6.14        0.00        0.50        0.00
   -71.25   -32.75    1955     160       4        3.93        0.00        0.00        5.28        0.00        0.64        0.72        0.00        0.00        0.00        0.00        0.00
